sequence,pressure,datetime,latitude,longitude,c_400.9,c_403.2,c_405.3,c_407.1,c_408.9,c_410.9,c_413.5,c_417.6,c_422.2,c_427.4,c_432.0,c_436.4,c_440.2,c_444.2,c_448.5,c_452.5,c_456.7,c_460.6,c_464.8,c_469.2,c_473.8,c_478.7,c_483.2,c_487.6,c_491.8,c_496.0,c_500.5,c_505.0,c_509.5,c_514.4,c_518.7,c_523.4,c_527.7,c_531.6,c_535.8,c_539.7,c_544.2,c_548.3,c_552.8,c_557.0,c_561.5,c_565.6,c_569.8,c_573.6,c_577.3,c_581.4,c_585.3,c_589.6,c_593.5,c_598.1,c_602.3,c_607.0,c_611.5,c_616.0,c_620.4,c_624.7,c_628.9,c_633.0,c_637.3,c_641.3,c_645.8,c_649.8,c_654.4,c_658.6,c_662.9,c_667.0,c_671.3,c_675.4,c_679.3,c_683.2,c_686.9,c_690.3,c_694.1,c_697.6,c_701.0,c_704.4,c_707.9,c_711.2,c_714.4,c_717.9,c_720.9,c_724.4,c_728.3,c_730.5,c_734.0,c_737.2,c_740.0,a_400.7,a_403.0,a_404.8,a_406.8,a_408.7,a_410.5,a_413.4,a_416.9,a_421.5,a_426.7,a_431.5,a_435.5,a_439.3,a_443.2,a_447.4,a_451.5,a_455.5,a_459.6,a_463.4,a_468.0,a_472.4,a_477.1,a_481.7,a_486.2,a_490.4,a_494.6,a_498.9,a_503.1,a_508.0,a_512.5,a_517.0,a_521.6,a_526.1,a_530.1,a_534.2,a_538.4,a_542.5,a_546.8,a_551.0,a_555.3,a_559.6,a_563.9,a_568.1,a_572.7,a_576.6,a_580.5,a_584.4,a_588.6,a_592.9,a_597.1,a_601.4,a_606.0,a_610.5,a_614.7,a_619.4,a_623.5,a_627.9,a_632.0,a_636.0,a_640.2,a_644.5,a_648.8,a_653.2,a_657.3,a_661.6,a_665.9,a_670.1,a_674.0,a_678.0,a_682.0,a_685.6,a_689.4,a_692.9,a_696.5,a_699.9,a_703.3,a_706.7,a_709.9,a_713.2,a_716.9,a_720.1,a_723.7,a_726.4,a_729.2,a_732.6,a_735.9,a_738.3
806,1.07500005,2026-08-28T10:34:14.295000+0000,-24.760330614075357,153.99446734287523,0.0939429328,0.10405577,0.0982469022,0.100414522,0.0998309925,0.0975839347,0.0929476917,0.0900831074,0.0888591185,0.0873896256,0.0855158493,0.0862954631,0.0868202001,0.085713461,0.0855710432,0.0845939144,0.0832427368,0.081555061,0.0802123547,0.0796943083,0.0783807486,0.0786560178,0.0775578916,0.0764224902,0.0761888325,0.0754501075,0.0742653608,0.0736666843,0.0725921541,0.0720140412,0.0711037964,0.0700230896,0.0691171885,0.0684205815,0.0675065592,0.0677395612,0.0669916496,0.0661367029,0.0652581379,0.0641147345,0.0636808798,0.0636118799,0.0624324381,0.0614690557,0.061123237,0.0602167249,0.0589329675,0.0585000403,0.0577701479,0.0562147349,0.0569094531,0.0559960008,0.0558137037,0.0551481135,0.055080995,0.0549556278,0.0544376783,0.0539723746,0.0531934574,0.0532980114,0.0535854697,0.0521626547,0.0527278073,0.0527217351,0.0525713414,0.0536226742,0.0525983796,0.0520676747,0.0532394759,0.0512866415,0.0505501702,0.0519101284,0.048528254,0.0498310253,0.0479650088,0.0451769717,0.0450665839,0.0424977392,0.0398806557,0.0427569672,0.0372597799,0.0338335484,0.0339327082,0.0276560802,0.0327531472,0.0294474978,0.0283053666,0.0417849422,0.0394713357,0.0395047218,0.0371751152,0.0385893062,0.0372895412,0.0386645272,0.0396107398,0.0380642861,0.0386108011,0.0383980423,0.0360728204,0.036317043,0.0344870947,0.032878112,0.0322166458,0.0308086909,0.0293229707,0.0279856548,0.0267341286,0.0261642411,0.0255552717,0.0248096399,0.0229732133,0.0224676281,0.0209526569,0.0203516558,0.0192702748,0.0181814134,0.0174552612,0.016679097,0.0165355019,0.0160593987,0.0155751565,0.0148192318,0.0147724943,0.0144475708,0.0143388556,0.0134133445,0.0130378781,0.0122147994,0.0123113142,0.0123110116,0.0112523939,0.0115994643,0.010622859,0.0107121635,0.0104480218,0.00994359143,0.00980534591,0.00937567279,0.00912836753,0.00906770676,0.00877730455,0.00871781539,0.00860736426,0.00826692116,0.00809153449,0.00801998191,0.00801253133,0.00852099527,0.00817896612,0.00877980795,0.00888503063,0.00901872013,0.010149234,0.0100519042,0.00942096021,0.00927022286,0.00844141375,0.0075700758,0.00655298494,0.00572391972,0.0057761753,0.00520509761,0.00381529704,0.00293594506,0.00161003694,0.00217064237,-0.00123814726,-0.00254253158,,,,,,
807,1.10599995,2026-08-28T10:34:14.544000+0000,-24.76033201304,153.9944682372,2.60402298,2.66650581,2.75407696,2.83430457,2.91747117,3.00784397,3.07761788,3.11839318,3.14357924,3.17300963,3.20119596,3.24871564,3.29511023,3.35381389,3.40602112,3.45448422,3.51878285,3.58111548,3.64695263,3.71348453,3.77733088,3.82710624,3.872998,3.92398262,3.96340895,4.0078702,4.04291582,4.07961655,4.11821222,4.15324402,4.17830324,4.20486355,4.23871756,4.27349043,4.3033967,4.3282094,4.36634111,4.40193701,4.45309782,4.51638412,4.58897066,4.66478205,4.743402,2.90961909,2.91129351,2.91525674,2.91179323,2.90857053,2.89888072,2.88499522,2.87368989,2.85549641,2.82774401,2.80125833,2.77264118,2.74119568,2.71194768,2.68484235,2.65996361,2.63679814,2.61929536,2.60308266,2.5893178,2.57697177,2.56309152,2.55336285,2.53977847,2.52672768,2.51006961,2.49081683,2.47299027,2.45305037,2.43113875,2.4115119,2.38687563,2.36363816,2.33519793,2.30097938,2.26791286,2.24128985,2.21264291,2.18921757,2.15768743,2.13668108,2.12553835,2.11079264,2.11234021,0.0380351022,0.0382714979,0.0365348831,0.0356652476,0.035949409,0.0363996588,0.0370846391,0.0377708524,0.0364643969,0.0380409174,0.0368881747,0.0352229327,0.0345771648,0.0332972258,0.0317982584,0.0308967903,0.0290288292,0.0280331317,0.0266858004,0.0256842766,0.0250943974,0.0239454266,0.023719823,0.0219133999,0.0209778119,0.0210628398,0.0193018392,0.018430477,0.0177116208,0.0169554632,0.0159592927,0.0155057032,0.0150996018,0.0142753515,0.0140394196,0.0136326887,0.0130877681,0.0133290533,0.0122335507,0.0122680729,0.0114449952,0.0116015282,0.0113012437,0.0106026344,0.0110197356,0.010183177,0.0100025358,0.00997845922,0.00990409404,0.00910592079,0.00881626457,0.00872891489,0.00837816112,0.00872766972,0.00885809027,0.0084675774,0.00784707721,0.00776165538,0.00785007514,0.00773261301,0.0078110937,0.00826909393,0.00794997811,0.00811523572,0.00856894068,0.00910944492,0.00928210001,0.00896115601,0.00863042567,0.00795166567,0.00763040036,0.00623340625,0.00535445008,0.00484687369,0.004125976,0.00352642126,0.00251737144,0.00213181926,0.00159281772,-0.00144541077,-0.0022792262,,,,,,
808,1.36800003,2026-08-28T10:34:14.793000+0000,-24.76033341200464,153.99446913152477,5.13303852,5.27192307,5.45965481,5.66719294,5.88162947,6.09746218,6.29032707,6.44347429,6.58357143,6.73352194,6.88373995,7.06966972,7.23271513,7.38510847,7.51908636,7.63526011,7.73372793,7.81436062,7.88796854,7.94380045,8.00910664,8.06280231,8.10723591,8.15900898,8.20746708,8.26902771,8.33317375,8.39789391,8.45398903,8.49932098,8.54016018,8.55823803,8.54418182,8.53429604,8.52588177,8.50725555,8.48063755,8.44079304,8.37914467,8.29384136,8.22991753,8.22721958,8.23193073,4.34071827,4.31551313,4.295928,4.26766443,4.23815107,4.19719028,4.1602807,4.12935877,4.09736729,4.04943752,4.00564861,3.96315074,3.91714573,3.87135959,3.819906,3.77361894,3.7205658,3.67205644,3.62401628,3.57641363,3.52835822,3.48312807,3.4417696,3.39513803,3.35593271,3.31101108,3.26955581,3.2346487,3.19817829,3.16378689,3.12688923,3.10629201,3.06847119,3.04772592,3.02461004,2.98954415,2.97429156,2.97498441,2.96705532,2.97473001,2.99291396,3.01376963,3.04246616,3.07731771,0.0418986231,0.0452541709,0.0435171612,0.0434467383,0.0436205193,0.0444603637,0.0444253311,0.0455615371,0.0449067727,0.0443949439,0.0439738259,0.0420490354,0.0410340801,0.0404649712,0.0382164158,0.0374653675,0.0359078087,0.0341729224,0.0336256027,0.0314448923,0.0299258288,0.0298172776,0.0286024828,0.0274764616,0.026431296,0.0243463181,0.0237757135,0.0230047498,0.0217558686,0.0206297208,0.0199527312,0.0197187141,0.0192522034,0.017858386,0.0179528687,0.0174269713,0.0165224653,0.0167741757,0.0155686578,0.0152636031,0.0139613608,0.0144695388,0.0149904853,0.0107926633,0.0100101121,0.0099942619,0.00940432958,0.00925050676,0.00908554159,0.00882511865,0.00823996589,0.00790438522,0.00793674216,0.00818229094,0.00793041941,0.00796047412,0.00748137292,0.00684771594,0.00712787919,0.0072125392,0.00695391279,0.00720476918,0.00763847027,0.00743488967,0.00806939695,0.00843033381,0.00893470645,0.00814753212,0.00788263138,0.00712212082,0.00708988123,0.00597227644,0.00456265174,0.0042459676,0.00358421751,0.00201243046,0.00234930846,0.000807491364,0.00102001498,-0.00182750518,,,,,,,
809,1.63100004,2026-08-28T10:34:15.046000+0000,-24.760334833444052,153.99447004021712,1.97604918,1.96986401,1.99804628,2.01791406,2.04765058,2.07979345,2.11406827,2.1310761,2.13807344,2.14477396,2.14795232,2.15638232,2.16880703,2.18435049,2.20150876,2.22199249,2.24048042,2.25791311,2.27571082,2.29349279,2.30975986,2.33082509,2.35131788,2.36813188,2.3919487,2.40963006,2.43073583,2.44860744,2.46921206,2.4829936,2.49656224,2.50920033,2.52088499,2.52310824,2.52613449,2.52767801,2.52186036,2.51715589,2.50782704,2.49694324,2.4845705,2.47115183,2.45754337,6.9403615,6.48023653,6.25705194,6.11874819,6.03261566,5.97373486,5.93312454,5.91271162,5.91067886,5.91490793,5.93769884,5.98986959,6.07852507,6.18523932,6.30771542,6.44660807,6.59734488,6.75489616,6.94214678,7.14756489,7.32632971,7.489079,7.64211035,7.77515936,7.89066458,7.97144413,8.02339077,8.06306458,8.08826542,8.08229637,8.06383038,8.02202415,7.95627546,7.89074278,7.81686783,7.70164347,7.58727312,7.49120808,7.39328098,7.33948612,7.32062864,7.33460999,7.37281799,7.45222139,0.0406984575,0.041583892,0.0391567834,0.0386661999,0.0389098823,0.039999634,0.0404646508,0.0402308293,0.0398563072,0.041074682,0.0384638533,0.0374790952,0.0363442637,0.0349652842,0.0338867866,0.0325757898,0.031368304,0.0298935659,0.0280962326,0.0278556645,0.0272567384,0.0262082387,0.0257435758,0.0240976252,0.0234525148,0.0220175534,0.0206870362,0.019636143,0.0190972835,0.0183511432,0.0172740184,0.0168099552,0.0169033688,0.0159695875,0.0155641381,0.0147283524,0.0142238997,0.0138856638,0.013890164,0.012755163,0.0130030233,0.0132214483,0.0120225875,0.0119149536,0.0115925428,0.0115969731,0.0115673104,0.0109137651,0.0104089826,0.0106384866,0.00982269458,0.00984584726,0.00960700586,0.00988170877,0.0088692354,0.0089291418,0.00923002418,0.00868646707,0.00872674771,0.00878164917,0.00835343916,0.00875477213,0.00851900503,0.00914570782,0.00957036484,0.00994134601,0.0107358787,0.00978918094,0.00901508704,0.00845581759,0.00801500212,0.00659894478,0.00555095263,0.00567626208,0.00451638736,0.00365645834,0.00330520631,0.00184511463,0.000819251174,-2.62081157e-05,-0.00263815722,,,,,,
810,1.89300001,2026-08-28T10:34:15.295000+0000,-24.76033623240869,153.9944709345419,0.39590922,0.403564006,0.446336538,0.480194122,0.518840611,0.555883467,0.586258233,0.59762603,0.590953469,0.579994023,0.567642033,0.565212131,0.570076883,0.580670118,0.593318701,0.601292491,0.610490382,0.618502736,0.621100903,0.623062909,0.624799848,0.623365104,0.621327996,0.62177211,0.621798933,0.620160162,0.617805958,0.619127333,0.618612289,0.62117368,0.620192528,0.619810343,0.6263749,0.627798259,0.62852478,0.630248189,0.631720245,0.630735815,0.633867323,0.634473383,0.634170473,0.633561909,0.633743465,2.14241147,2.19945669,2.24920154,2.30365801,2.35749555,2.41485476,2.46448493,2.51387262,2.56247902,2.61221862,2.6517489,2.6931603,2.72726512,2.7562387,2.78286529,2.80056834,2.81363535,2.82101631,2.82266688,2.8208046,2.81135941,2.79498935,2.77457094,2.74893928,2.7202549,2.68270421,2.64656043,2.60388446,2.56423569,2.52743649,2.4875505,2.44641542,2.41294646,2.36249375,2.31993961,2.28136587,2.23071575,2.1964314,2.15566564,2.1088016,2.07918477,2.04102612,2.01206493,1.99579847,0.0420132317,0.0427686684,0.0415115617,0.0415509418,0.0411046259,0.0425243713,0.0419993959,0.042085588,0.043631006,0.0399493948,0.0418485515,0.040123798,0.0382189862,0.0381900035,0.0359514989,0.0347705074,0.0341730379,0.0317482911,0.0311809592,0.0300103799,0.0289214663,0.0283929668,0.0271683075,0.0255423579,0.0251572542,0.0243122932,0.0216017757,0.0219408926,0.0202420466,0.0196859017,0.0191587787,0.0179947186,0.0180581305,0.0171643347,0.016128879,0.0161430798,0.0155086461,0.0151304137,0.0150949042,0.0140298884,0.0139177646,0.0141361896,0.0136973187,0.0140097141,0.0134273376,0.0125718191,0.0131722186,0.0121887363,0.0119140688,0.0114136543,0.0111279339,0.0110710766,0.010262182,0.0104668178,0.00978424028,0.00963407196,0.00953487493,0.00921125896,0.0094914902,0.0095063597,0.00915814564,0.00931949727,0.00994376466,0.00976050459,0.01037517,0.0106561389,0.0107806362,0.0101739112,0.00995978527,0.00921051204,0.00878972001,0.00764369732,0.00736578135,0.00651120907,0.00509149721,0.00480180001,0.00364088407,0.00342118135,0.00166580128,-8.99704173e-06,-0.000700226519,-0.00437775999,-0.00457219919,,,,
811,2.15899992,2026-08-28T10:34:15.544000+0000,-24.760337631373332,153.99447182886666,4.73598909,4.82283401,4.9038868,4.94155455,4.90977097,4.81074333,4.58684826,4.21481562,3.76024365,3.29430413,2.87452221,2.54170227,2.30087686,2.07796049,1.9043386,1.73873246,1.5860604,1.44016266,1.299191,1.16666293,1.0428499,0.931715071,0.830177963,0.739432096,0.660598934,0.589480221,0.526375949,0.471357286,0.424042255,0.386483639,0.358982474,0.339130342,0.32613489,0.317368239,0.311334699,0.307118177,0.303040266,0.300145805,0.298147261,0.296683371,0.295610458,0.294561952,0.293723464,0.235881552,0.234696731,0.232961729,0.232268021,0.230035201,0.227914467,0.226694375,0.224852011,0.2241285,0.222778037,0.221848503,0.220699847,0.218844861,0.217508733,0.216895282,0.216188207,0.216455132,0.215836421,0.216226965,0.215654537,0.216819465,0.218539074,0.219640851,0.220999405,0.222484857,0.222184271,0.222860515,0.224094585,0.224545568,0.226476237,0.225450143,0.226314858,0.226715744,0.224422485,0.223417953,0.223193377,0.220292434,0.219547525,0.214320481,0.211905524,0.212058023,0.206358582,0.207636923,0.206120312,0.0469082147,0.0430436358,0.0438465364,0.043375954,0.0428396501,0.0440493859,0.0436043851,0.0444306061,0.0454460382,0.0452444553,0.0441136099,0.043208845,0.0425940342,0.0417950489,0.0392265432,0.0386955477,0.0370380767,0.0352933295,0.0345660038,0.0329154246,0.0316664986,0.0311380085,0.0298733432,0.0288373884,0.0271022897,0.0256573278,0.0244468059,0.0233159121,0.0221770536,0.0216209013,0.0206337795,0.019549707,0.0187631343,0.0179593544,0.0169939063,0.0166581124,0.0153436624,0.0150654335,0.0140899289,0.0128449295,0.012682803,0.0127812289,0.0116623584,0.0130047221,0.0125123132,0.0115567278,0.0117770508,0.0115734898,0.0111086983,0.0108981654,0.0104023572,0.0107655041,0.0101366751,0.0104913935,0.00962893106,0.0100488588,0.00960974395,0.00898621045,0.0092064999,0.00918140635,0.0093232058,0.00952454284,0.00997876748,0.010335464,0.010690121,0.0112710986,0.0113156345,0.0109789558,0.0107948687,0.00960560888,0.00951479375,0.00846873969,0.00776074128,0.00653603626,0.00630613277,0.00498616463,0.00451486139,0.0032246788,0.0020587272,0.000743138138,-0.00152895227,-0.00449759327,-0.00632288819,-0.00694383355,,,
812,2.43099999,2026-08-28T10:34:15.794000+0000,-24.760339035955948,153.99447272678287,0.342349291,0.345774055,0.346646547,0.350494146,0.347370625,0.342553526,0.336698294,0.332446069,0.327473432,0.32475397,0.320662081,0.317902148,0.316496909,0.312200159,0.312788695,0.309902489,0.308140397,0.306282729,0.305240959,0.302462965,0.301119864,0.299115092,0.297868013,0.296442091,0.295148939,0.29188022,0.291125983,0.28765732,0.28497231,0.283863723,0.280322552,0.279480398,0.277574927,0.276358336,0.275164783,0.272808254,0.271670341,0.270045847,0.26844728,0.266723424,0.265260458,0.263171941,0.261273503,0.160541639,0.159646884,0.158542022,0.158028498,0.15739584,0.156585351,0.154985487,0.15601325,0.155819684,0.155239061,0.155449346,0.154170498,0.153585315,0.153299004,0.153085425,0.152468234,0.151685089,0.151566356,0.150356963,0.151534647,0.150189638,0.150389254,0.151961014,0.150109425,0.150314823,0.150624186,0.147990435,0.147284552,0.147225618,0.143676519,0.145630717,0.143815875,0.140847385,0.142015055,0.134551555,0.133218169,0.132088855,0.124425672,0.124880768,0.120838165,0.115111843,0.121373959,0.114503138,0.11328657,0.0414641611,0.0423395783,0.0390724726,0.0400118418,0.0403355099,0.0396952555,0.0406502709,0.0401764438,0.0397218689,0.0407602601,0.0393194109,0.0395046398,0.0378698446,0.0358808637,0.0353223495,0.0340813473,0.0318438746,0.0312891491,0.0297518261,0.0292712413,0.026822336,0.0266938247,0.0262291729,0.0250832438,0.0231881253,0.0224431716,0.0216726772,0.0194217786,0.019442942,0.0182068013,0.0171896853,0.0173656233,0.0164590254,0.0165852159,0.0160797685,0.0159839615,0.0159395225,0.0155512923,0.0160557851,0.016060777,0.0160886273,0.0163570605,0.0174981914,0.0134906201,0.0134282717,0.0125528229,0.012563291,0.0124699073,0.0119053526,0.0117050493,0.0115794046,0.0111325486,0.01055359,0.0106681278,0.0100754416,0.0102451807,0.00971588586,0.00963219721,0.00966237206,0.00973720755,0.0101989796,0.00983035471,0.0102546709,0.00981145259,0.0106061278,0.0110670822,0.0114015425,0.01153477,0.0108706178,0.0101413364,0.00943057053,0.00786459912,0.00747677591,0.00662233587,0.0060428232,0.00586341601,0.00419289432,0.00414367858,0.00160885416,0.000304873567,-0.00165548641,-0.0044019199,-0.00547552016,-0.00552486815,,,
813,2.71000004,2026-08-28T10:34:16.047000+0000,-24.76034045739536,153.99447363547523,0.115209378,0.107464164,0.114776641,0.113774195,0.109800659,0.108733535,0.10655833,0.10539607,0.101843454,0.100803964,0.0995720848,0.101102106,0.0976568758,0.0998401642,0.099898681,0.0979024619,0.0975803733,0.0969027281,0.09577097,0.0945629478,0.093439877,0.092695117,0.0913179964,0.0911821127,0.0898689404,0.0895602405,0.0875559971,0.0875773504,0.0854723677,0.0845737904,0.0843025893,0.0812404528,0.0814649835,0.0811283514,0.080744803,0.0799682513,0.0796903446,0.0788858831,0.0777472854,0.0772333965,0.0766104758,0.0755819604,0.0756335258,0.0711416751,0.0710070059,0.0701822191,0.0693188161,0.0685863197,0.0676659867,0.0657463074,0.0652841553,0.0652305856,0.0648698658,0.0655499995,0.0649909824,0.0642856583,0.0641792193,0.0625455305,0.0622682571,0.0620150641,0.0618263185,0.0611769855,0.061744716,0.0622497611,0.0610893928,0.0622411221,0.0616594553,0.0612747744,0.0620941184,0.060500361,0.0607645176,0.0601956509,0.0586066954,0.0589811392,0.0564466119,0.0547786057,0.0539469384,0.0515742153,0.0507117175,0.0485336371,0.0455217212,0.0432784632,0.0394176133,0.0383521877,0.0406055003,0.0357752927,0.0386988185,0.0339736491,0.0346190818,0.0336919427,0.0331612974,0.0336049199,0.0333746783,0.0336596966,0.0332458802,0.0340512916,0.0345796645,0.0328288116,0.0315940194,0.0304792225,0.0305002518,0.0288817361,0.0277807228,0.0262832642,0.025278531,0.0235112086,0.0225106329,0.0212217346,0.0216432139,0.0203585774,0.0192326531,0.0179275237,0.0172625706,0.0165620968,0.0155412024,0.014362392,0.0142162656,0.0130791487,0.0124450764,0.0117684687,0.0107946536,0.0107692005,0.0106033785,0.00961894635,0.0101007046,0.0093651982,0.00835017953,0.00830802973,0.00828645658,0.0083176,0.0138600664,0.0140377702,0.0129724285,0.012532982,0.0121797463,0.0119153773,0.0118452339,0.0110297156,0.0107928617,0.0110838031,0.0107182087,0.00988536235,0.0101049663,0.00985552091,0.00973172951,0.00959180575,0.00922658574,0.00975834671,0.00962973852,0.00955412444,0.00928096939,0.0100656645,0.0113265989,0.0113209961,0.0111841662,0.0106799537,0.010030658,0.0090399133,0.00815401133,0.00733631011,0.00712207425,0.00643284898,0.00585384946,0.00333392248,0.00369540695,0.00233146362,-0.000301315449,-0.00160038937,-0.00412516622,-0.00571748894,-0.00582563691,-0.00804571807,-0.00830856152,-0.00953097455
814,2.98200011,2026-08-28T10:34:16.295000+0000,-24.760341850742027,153.99447452620856,0.106979482,0.107934214,0.101756722,0.104884222,0.105660655,0.104073532,0.0999283567,0.0996760577,0.0980834365,0.0956939459,0.0938520581,0.0956020877,0.0944468454,0.0930601507,0.0943786502,0.0930824354,0.0917003453,0.090582706,0.0903009474,0.0882129371,0.0879398584,0.086995095,0.0861379877,0.0849521086,0.0850489289,0.0840602443,0.0832260028,0.0821073726,0.0816723928,0.0797138363,0.0796526298,0.0778305009,0.077534996,0.0766683519,0.0758048147,0.0747282505,0.0741103441,0.0739458799,0.0735272765,0.072423391,0.0719804689,0.0705219433,0.0703235194,0.0704017133,0.0700370967,0.0686724037,0.0685290992,0.0672567338,0.0655965507,0.0647570267,0.064264968,0.0641213655,0.0633305684,0.0630905628,0.0626414195,0.061515972,0.0608994067,0.0610956363,0.0606782772,0.0603050441,0.0600462779,0.059706986,0.0590747744,0.058909867,0.059019506,0.059171211,0.0598994717,0.0592147298,0.0590540394,0.057970278,0.0568944588,0.0574056469,0.0562068224,0.0556114577,0.0553172082,0.0531096272,0.0527085513,0.0518365018,0.0490247943,0.0472378097,0.0439470261,0.042705223,0.0394259468,0.0382413305,0.0364457257,0.0366361253,0.0350797474,0.0390565246,0.0396219715,0.038954813,0.0376741439,0.0380077772,0.038067501,0.0384725519,0.0393987298,0.039124079,0.0377324559,0.0378416255,0.0367368013,0.0363920145,0.0349730626,0.0331145264,0.0322935097,0.0310560577,0.0293413326,0.0285240039,0.0272934325,0.026244536,0.0259160046,0.02492138,0.024105452,0.0223703235,0.0212753899,0.0204049274,0.0198640265,0.018985223,0.018049106,0.0169119891,0.0165179316,0.0153613184,0.0148974787,0.0148420278,0.0148162115,0.0140617639,0.0136735328,0.0126480199,0.012032982,0.0119308326,0.0118992608,0.0120003931,0.011432901,0.0109906588,0.010275403,0.00999603793,0.0102029461,0.00975872949,0.00967871957,0.00904332101,0.00870647281,0.00893734582,0.00857163593,0.00827865303,0.00808811374,0.00752854301,0.00778464926,0.00749465777,0.00787938572,0.00815112703,0.00779254781,0.00826697424,0.00799387321,0.00900859013,0.00937950797,0.00957384333,0.0092569571,0.0087026991,0.00730337715,0.00802265294,0.0067467927,0.00517919892,0.00533512561,0.00442614919,0.00340751698,0.00245811371,0.00254023448,0.000457037706,-0.000404680613,-0.00259259203,,,,,,
815,3.22099996,2026-08-28T10:34:16.543000+0000,-24.76034324408869,153.9944754169419,0.0997394025,0.100784145,0.106146649,0.103254199,0.102700628,0.100853518,0.0994283259,0.0950960517,0.0945534334,0.0921039507,0.0913920626,0.0907220915,0.0893868506,0.0913301557,0.0889786556,0.0888024494,0.0876303539,0.0866427049,0.085050948,0.0842629299,0.0830298513,0.0823950991,0.0819679722,0.0801520944,0.0805289149,0.0794602185,0.0792059749,0.0777073354,0.0765923485,0.076883778,0.0744125769,0.0745004416,0.0728949606,0.0727383271,0.0714747906,0.0708582252,0.0702203214,0.0694758594,0.0685472637,0.0680033714,0.0670404658,0.0666719377,0.0656635016,0.0649716556,0.0643669814,0.0634422004,0.0623487942,0.0621763021,0.0610159636,0.0597962886,0.0592641458,0.0590205826,0.0595998727,0.0591300018,0.0586109906,0.0587256737,0.0584892221,0.0578455403,0.0577682592,0.0573850684,0.0567963123,0.0564969778,0.0571247078,0.0567897521,0.0578493811,0.058121115,0.0572894402,0.0578047559,0.057494089,0.0563403293,0.0568444729,0.0546255931,0.0556366257,0.0558710583,0.0536465161,0.053538505,0.0509668291,0.0504040979,0.0515116006,0.0476235189,0.0490616038,0.0473983437,0.0440675095,0.0458321013,0.0447854698,0.0407953337,0.0428389311,0.0397919081,0.0370173492,0.0371602029,0.0363495648,0.0369331986,0.0363029502,0.037567988,0.0373841561,0.0378895476,0.0375379138,0.0370770842,0.0358322933,0.0342374817,0.0333885252,0.0319499969,0.030898992,0.0297015235,0.0272767954,0.0264194719,0.0256588962,0.0245999955,0.0242714696,0.0232668389,0.0219109003,0.0215757731,0.0197108295,0.0188303534,0.0180994626,0.0176306479,0.016074514,0.0151573978,0.014413327,0.0141667221,0.0134929121,0.01310746,0.0128616486,0.0121872034,0.0120789669,0.0113334619,0.0105484389,0.0103762913,0.0104147084,0.0102358479,0.0103883091,0.0100660194,0.00902067497,0.00924122892,0.0087779928,0.00840362348,0.0077134897,0.00785796903,0.00758111803,0.00775208184,0.00710650114,0.00709364796,0.00669324258,0.00670379819,0.00653000502,0.0065300907,0.00659486325,0.00656661997,0.0069580148,0.00729238754,0.00699923141,0.00768392393,0.00793486647,0.00874925591,0.00823242217,0.00768819964,0.00756889163,0.00669814041,0.00550222443,0.00506451307,0.00454025948,0.0030810195,0.00223201746,0.0018720869,0.00128356507,-0.000340392347,-0.000943173189,,,,,,,
