sequence,pressure,datetime,latitude,longitude,c_400.9,c_403.2,c_405.3,c_407.1,c_408.9,c_410.9,c_413.5,c_417.6,c_422.2,c_427.4,c_432.0,c_436.4,c_440.2,c_444.2,c_448.5,c_452.5,c_456.7,c_460.6,c_464.8,c_469.2,c_473.8,c_478.7,c_483.2,c_487.6,c_491.8,c_496.0,c_500.5,c_505.0,c_509.5,c_514.4,c_518.7,c_523.4,c_527.7,c_531.6,c_535.8,c_539.7,c_544.2,c_548.3,c_552.8,c_557.0,c_561.5,c_565.6,c_569.8,c_573.6,c_577.3,c_581.4,c_585.3,c_589.6,c_593.5,c_598.1,c_602.3,c_607.0,c_611.5,c_616.0,c_620.4,c_624.7,c_628.9,c_633.0,c_637.3,c_641.3,c_645.8,c_649.8,c_654.4,c_658.6,c_662.9,c_667.0,c_671.3,c_675.4,c_679.3,c_683.2,c_686.9,c_690.3,c_694.1,c_697.6,c_701.0,c_704.4,c_707.9,c_711.2,c_714.4,c_717.9,c_720.9,c_724.4,c_728.3,c_730.5,c_734.0,c_737.2,c_740.0,a_400.7,a_403.0,a_404.8,a_406.8,a_408.7,a_410.5,a_413.4,a_416.9,a_421.5,a_426.7,a_431.5,a_435.5,a_439.3,a_443.2,a_447.4,a_451.5,a_455.5,a_459.6,a_463.4,a_468.0,a_472.4,a_477.1,a_481.7,a_486.2,a_490.4,a_494.6,a_498.9,a_503.1,a_508.0,a_512.5,a_517.0,a_521.6,a_526.1,a_530.1,a_534.2,a_538.4,a_542.5,a_546.8,a_551.0,a_555.3,a_559.6,a_563.9,a_568.1,a_572.7,a_576.6,a_580.5,a_584.4,a_588.6,a_592.9,a_597.1,a_601.4,a_606.0,a_610.5,a_614.7,a_619.4,a_623.5,a_627.9,a_632.0,a_636.0,a_640.2,a_644.5,a_648.8,a_653.2,a_657.3,a_661.6,a_665.9,a_670.1,a_674.0,a_678.0,a_682.0,a_685.6,a_689.4,a_692.9,a_696.5,a_699.9,a_703.3,a_706.7,a_709.9,a_713.2,a_716.9,a_720.1,a_723.7,a_726.4,a_729.2,a_732.6,a_735.9,a_738.3
1142,26.8810005,2026-08-31T00:37:41.634000+0000,-19.70209181033018,154.63710947799996,0.0825832114,0.0902938843,0.0972070992,0.0848973617,0.0896588638,0.0867939442,0.0880172327,0.0824064985,0.0828794092,0.0823595971,0.0824030563,0.0791374296,0.0813933387,0.0825319737,0.0797051564,0.0807555169,0.0798284933,0.0791061074,0.0780717582,0.0772594288,0.0765038505,0.0749546587,0.074856475,0.0749907866,0.0734252408,0.0728797615,0.0729740411,0.0717265978,0.0707817227,0.0704783797,0.0691022873,0.0676118881,0.0674891323,0.0663329735,0.0665493086,0.0657219812,0.0658213273,0.0651532114,0.0653507784,0.0640608668,0.063852571,0.0639454573,0.0629473999,0.0644042715,0.063677676,0.0631522238,0.0632318258,0.0627506524,0.0625382066,0.0617924444,0.0618735142,0.0605385713,0.0605840459,0.0591750257,0.0592366531,0.0590317026,0.0589050762,0.0583310574,0.0588043928,0.0580947846,0.0577818416,0.0571017861,0.0566086955,0.0563168712,0.0563125648,0.0572841503,0.0572268851,0.0579439923,0.0574758872,0.0560067482,0.0559531748,0.0550335683,0.0533984937,0.0552316643,0.0535395853,0.0536399297,0.0548332781,0.052886948,0.0530315265,0.0531859323,0.0492305085,0.0498287827,0.0472454205,0.0478727184,0.0513812825,0.0479377136,0.0484234691,0.0243955608,0.0216292646,0.0212621372,0.0207992177,0.0212192386,0.0206402689,0.0198080242,0.0193478838,0.0207929462,0.0206258371,0.0189421698,0.0186259747,0.0179021582,0.0173974633,0.0164090842,0.0152055919,0.0144194663,0.0136629269,0.0120843723,0.0115914419,0.0114702582,0.0107351393,0.0104317889,0.00941794366,0.00874302536,0.00761513412,0.00665111048,0.00674097193,0.00556349661,0.0044958354,0.00462511787,0.0043027834,0.00331859197,0.00334899803,0.0032748871,0.00273133023,0.00243277801,0.00234953267,0.00214777095,0.00152965612,0.00185631216,0.00200937688,0.00200613588,0.000831617857,0.0011777333,0.00053876196,0.000821412425,0.000701700745,0.000397139491,,0.000480415823,,0.000121233054,,,,,,,,,,,,0.000103850791,0.0001770159,0.000329985138,7.92073406e-05,0.000372783659,,,,,,,,,,,,,,,,,,
1143,26.7859993,2026-08-31T00:37:41.883000+0000,-19.70209145633491,154.63710956100002,0.098343201,0.0809038803,0.100187086,0.0894073397,0.0899388567,0.088623926,0.0909072161,0.0852364972,0.0854494125,0.0888896137,0.0904130563,0.0904474258,0.0871733353,0.0904519707,0.088695161,0.0880555212,0.0869284943,0.085856095,0.0837817639,0.083409436,0.0811238512,0.0780846551,0.0765364841,0.0760807991,0.0761352479,0.0750897676,0.0742440447,0.0742065981,0.0723517165,0.0719683766,0.0712122768,0.0691418871,0.069759123,0.068792969,0.068509303,0.0680619776,0.0676413253,0.0669932067,0.0665907711,0.0658708662,0.0651225746,0.0648254678,0.0645474121,0.063754268,0.0632776693,0.0625922084,0.0619017929,0.0625106096,0.061248146,0.0609623604,0.0606234111,0.0600384697,0.0605439581,0.0594249517,0.0590965934,0.0586216599,0.0587150492,0.0584710464,0.0581643917,0.0578447878,0.0575018451,0.0570617877,0.0572686829,0.0553668588,0.0570125543,0.0565641411,0.0571968853,0.0576939993,0.0573259033,0.056336768,0.0573331863,0.0543935746,0.0553084835,0.0534216315,0.0524395183,0.0551498123,0.0520830825,0.0552466735,0.0556811504,0.0569554232,0.0639798492,0.0614679493,0.0579343811,0.063901566,0.0600599907,0.0564463362,0.0637620762,0.0280755386,0.0219692662,0.0240121353,0.022059191,0.0218792334,0.0218402538,0.0209180024,0.0202378929,0.0216529481,0.019335812,0.020092167,0.0196959693,0.0177421495,0.0183674693,0.0171590894,0.0156955887,0.0151294619,0.0138929253,0.0132943606,0.0128414398,0.011630266,0.0114651322,0.0108217811,0.00948794745,0.00950302836,0.00820512883,0.0079011051,0.00739095686,0.00587349478,0.00571583165,0.00510510709,0.00386277493,0.00378858345,0.00330899935,0.00277488958,0.00304131652,0.00291277189,0.00259952713,0.00261776615,0.00158964691,0.00173631287,0.00158938789,0.00200613635,0.0015316105,0.00144771719,0.00116873195,0.0012913777,0.00101165625,0.00102707697,0.000672772352,0.000350315386,0.000566037663,0.000781139126,0.00026795303,1.35218725e-05,,,,,,,,,2.32656603e-05,0.000493834668,0.00102700084,0.000609978219,0.000779205118,0.000732789049,0.000413245347,9.92463902e-05,,,,,,,,,,,,,,,,
1144,26.6889992,2026-08-31T00:37:42.136000+0000,-19.702091096653334,154.63710964533334,0.0987331867,0.088613905,0.104157105,0.093797341,0.0950788558,0.093463935,0.0945372283,0.0919665098,0.0909594148,0.0898096114,0.0898930654,0.0881774351,0.0865233392,0.0892719775,0.0869551599,0.086895518,0.0865885019,0.0856861025,0.0843617618,0.0836894363,0.0826738551,0.0817246586,0.0814264864,0.0805907845,0.0798552483,0.079279758,0.0789640397,0.0789965987,0.0771617219,0.076298371,0.0751722679,0.0746618807,0.0742291212,0.073632963,0.0737392977,0.0731419697,0.0733613223,0.072613202,0.0722707734,0.0724808574,0.0714825839,0.0704954639,0.0707973987,0.0677942634,0.0673076585,0.0669821873,0.0659217611,0.0662405565,0.0660680756,0.0649722666,0.0650833026,0.064388372,0.0639338717,0.0628948808,0.0624465458,0.0621316247,0.0615950301,0.0620110333,0.0612343885,0.0608847924,0.0605218485,0.059281785,0.0595986769,0.0590068474,0.0590725355,0.0601441301,0.0600468814,0.0602740012,0.0601559095,0.0589267761,0.0587031916,0.0583235696,0.0566984639,0.0566115864,0.0563294366,0.0576596744,0.0584628768,0.0562263802,0.0560007617,0.0549348928,0.0532691777,0.0527471006,0.0498833321,0.0508104265,0.0515987203,0.0554850027,0.0530707277,0.0183955245,0.0216592513,0.0214921329,0.0208091866,0.0202292241,0.0201402679,0.0196480025,0.0195578597,0.0200229399,0.019335812,0.0191721693,0.0185059812,0.017632151,0.0169074684,0.0153990854,0.0157055911,0.0144194691,0.0127129331,0.0125743672,0.0115814433,0.0111802658,0.0102151344,0.00912178215,0.00941794086,0.00881301519,0.00769513566,0.00708110631,0.00580095546,0.00477348594,0.00431583216,0.00377509836,0.00352276932,0.00303857331,0.00312899053,0.0028148815,0.00246131653,0.00169278181,0.00229953486,0.00202776748,0.00152965379,0.00143630779,0.00152938091,0.00117612677,0.00125161279,0.000867708353,0.00076871831,0.000921334315,0.000411597517,0.000617003127,0.000482681382,,0.000475934532,0.000161056174,4.78767324e-05,,,,,,,,,,,4.38196585e-05,0.000196985726,0.000649974449,0.00075920875,,,,,,,,,,,,,,,,,,,
1145,26.5930004,2026-08-31T00:37:42.385000+0000,-19.702090742658424,154.63710972833331,0.0804331899,0.102763869,0.110117093,0.0883773416,0.0986488461,0.0959739164,0.0992072225,0.0875765085,0.0943294019,0.0916596204,0.0939530656,0.0876874253,0.0911333412,0.0925519764,0.0885951668,0.0902055278,0.0886985064,0.088036105,0.0858217627,0.0857594386,0.0846038535,0.0830846578,0.0831264779,0.0820007846,0.0813552365,0.0800797567,0.0806340277,0.0794765875,0.0779917091,0.0787683651,0.0757622719,0.0757118762,0.0756491274,0.074012965,0.0743492991,0.0736719668,0.0729013234,0.0717632025,0.072190769,0.0709808618,0.0697325692,0.0694554597,0.0686373934,0.0652842522,0.0649676472,0.064112179,0.0638617501,0.0639805496,0.0626980588,0.062022265,0.0618933067,0.0611183718,0.0601138696,0.0603448823,0.0599865466,0.0593116283,0.0597850233,0.0584810339,0.0589043908,0.0584547892,0.0584318489,0.0582117848,0.0588586777,0.0594568476,0.0599825382,0.0601441301,0.0602168776,0.0590939969,0.0575959049,0.0581967682,0.0556631833,0.0558835603,0.0549084544,0.05428157,0.055029422,0.0554196574,0.0545628518,0.0552263558,0.051900737,0.0522848666,0.0522891581,0.0486970767,0.045923315,0.0506804138,0.0480887033,0.0502550006,0.0525607467,0.0213455409,0.0224692523,0.0231621098,0.0209191907,0.0213092342,0.0216802768,0.019438019,0.0211678743,0.021282956,0.0193158183,0.0201321784,0.0187659785,0.0178421549,0.0180974621,0.016589094,0.015215598,0.0151094683,0.0131729338,0.0130443666,0.011371443,0.0111702681,0.0107051451,0.00984177738,0.0093179401,0.0093530193,0.00720512634,0.00808110926,0.00602095667,0.0056434907,0.00523583032,0.00384510495,0.0038527716,0.00363858417,0.00348898862,0.003314876,0.00296132569,0.00250277971,0.00223952834,0.00219776039,0.00134964811,0.00191630423,0.00193938613,0.00176613778,0.00136161246,0.00139771216,0.000918712351,0.000901335734,0.00092160335,0.000917006982,0.00080268312,0.000830212084,0.000465938472,0.000191056519,0.000227880664,,,,,,,,,,,0.000623819069,0.000466988771,0.000909971073,0.000779206282,0.000602797081,0.000413251109,,,,,,,,,,,,,,,,,
1146,26.5030003,2026-08-31T00:37:42.636000+0000,-19.70209038582,154.637109812,0.0916132405,0.106153898,0.0915971026,0.09406735,0.0944488421,0.0929339379,0.090087235,0.0905264989,0.0913394243,0.0895896107,0.088633053,0.0861074179,0.0886133388,0.0860319734,0.0860151574,0.0859055221,0.0854984894,0.0840460956,0.0844317675,0.0829294324,0.0810138509,0.0807346553,0.0785264745,0.0779707879,0.0780352354,0.0764697641,0.0767040402,0.0754465908,0.0746617094,0.0725883767,0.0720522776,0.0713418871,0.0696791261,0.0694029778,0.0686593056,0.0685919747,0.0681013241,0.0676132143,0.0669107735,0.0657108575,0.0646425709,0.0647454634,0.0635074005,0.0655342638,0.0650576651,0.0655522048,0.0650517866,0.0641606003,0.0641681403,0.0640323535,0.0632334054,0.062428467,0.0616039522,0.0616149567,0.0604265966,0.0603516623,0.0598850511,0.0597010478,0.0591843911,0.0587947853,0.058291845,0.057961788,0.0574386828,0.0575468577,0.0576125532,0.0581741408,0.0583268814,0.0589139946,0.0583858974,0.0585567616,0.0567231812,0.0556635633,0.0562184714,0.0552416146,0.0546695031,0.0567197911,0.0559730679,0.0559666529,0.0569611266,0.055395402,0.0558298305,0.0521179214,0.0545943528,0.0562315546,0.0584099814,0.0598263443,0.0616820902,0.021195557,0.0226792805,0.0224621203,0.0214792117,0.0213492326,0.0218302738,0.0204180125,0.0207778849,0.0202329308,0.0199458394,0.0196621809,0.0191659816,0.0188121591,0.017827468,0.0169490892,0.0166955926,0.0144494651,0.0139029259,0.0130543644,0.0121214325,0.0119402707,0.0107151428,0.0101317838,0.0095279431,0.00931302458,0.00787512865,0.00752111152,0.00722096488,0.00558348885,0.00475583971,0.00435510278,0.00388277322,0.00333858421,0.00322899595,0.00278488919,0.00288132345,0.00216278201,0.00276953494,0.00203776872,0.00100964936,0.00156630576,0.00153937936,0.00177613646,0.000581616012,0.00103771104,0.000938731595,0.00115136523,0.00106164836,0.000387070962,0.000462769589,0.000440319011,,0.000681141741,0.000327957794,,,,,,,,,,,,0.000387004809,0.000749975792,0.000399203331,0.000142791308,,,,,,,,,,,,,,,,,,
1147,26.5259991,2026-08-31T00:37:42.882000+0000,-19.70209003609018,154.63710989399996,0.0908532217,0.0956839249,0.0980971083,0.0922273546,0.0936188474,0.0929339379,0.0949172378,0.0884164944,0.0900494009,0.0882096142,0.0878230557,0.0840974301,0.0844933316,0.0855419785,0.0840951577,0.0843955129,0.0839984939,0.0839861035,0.0825117677,0.0815194324,0.080933854,0.0795546547,0.0794364735,0.078680791,0.0779352412,0.0781797618,0.0773940384,0.0760265887,0.0755017102,0.0749683753,0.0729722753,0.0725518838,0.0724291205,0.0714729726,0.0713893101,0.0707919821,0.0701613277,0.0692232102,0.0692407712,0.0680708587,0.0682225749,0.0678654611,0.0675974041,0.0635942593,0.0626376644,0.0621922016,0.0613517873,0.0619706064,0.0610981397,0.0606623515,0.0610534064,0.0600984693,0.0597239546,0.059104953,0.0584265962,0.0584916621,0.0577150546,0.0574710444,0.0572643913,0.0570147894,0.0573418438,0.0558917895,0.0563786849,0.0557468571,0.0556825511,0.0564941391,0.0563768782,0.0558639951,0.0566858985,0.0557267591,0.0549031794,0.0546435639,0.0539684705,0.0533416159,0.0523395017,0.0533397906,0.0531630665,0.0516266525,0.0531011298,0.049495399,0.0502498299,0.0487079248,0.0452243537,0.0499815457,0.0462299809,0.0472463518,0.0478020981,0.0225655399,0.0224392526,0.0227621403,0.0212092027,0.0215592198,0.0213502776,0.0208080057,0.0210678913,0.021072939,0.0205058251,0.0203421805,0.0187259801,0.0184921566,0.0181274731,0.0166790951,0.0159655996,0.0151494611,0.0134329284,0.013064363,0.0123714441,0.0116602629,0.0114551345,0.0103917792,0.00988794025,0.00955302268,0.00817513373,0.00732110813,0.00667096302,0.00579349091,0.00516583025,0.00474511087,0.00416278094,0.00379858306,0.00322899595,0.00313488767,0.00274132704,0.00257277256,0.00288953399,0.00220776116,0.00188965234,0.00216631591,0.00152938068,0.00171612948,0.00150161376,0.00135771348,0.00124873535,0.000871372467,0.000811651582,0.000787077704,0.000592767319,0.000100319201,0.000296046142,1.14203431e-06,,,,,,,,,,,3.32661439e-05,0.00076383783,0.000206998782,0.000799976639,0.000519209832,0.000552789308,,1.92441512e-05,,,,,,,,,,,,,,,,
1148,26.5489998,2026-08-31T00:37:43.136000+0000,-19.702089674986667,154.63710997866667,0.0947431922,0.0829939023,0.0979271084,0.0877973586,0.0889188349,0.0875439122,0.0902572274,0.0849964917,0.0844694227,0.0835596174,0.0833130702,0.0801074281,0.0791433454,0.0809519738,0.0786951631,0.0791355297,0.0782085061,0.0782860965,0.0770517588,0.0760194287,0.075443849,0.0745646581,0.0733564794,0.0730707869,0.072115235,0.0719897524,0.0715940297,0.0716265887,0.0694917142,0.0700283647,0.0678322688,0.0672018752,0.0667791218,0.0658729672,0.0659292936,0.0654919744,0.0657413155,0.0648432001,0.0644207746,0.0639808625,0.0633725747,0.0630654618,0.0623073988,0.0691742525,0.068597652,0.0689921752,0.0685317516,0.0680605546,0.068318069,0.0671922639,0.0676533058,0.0670583695,0.0665738732,0.0669148862,0.0664865449,0.0668216273,0.067275025,0.0670910329,0.0670843869,0.0667347908,0.0668518469,0.0658717901,0.0668786839,0.0664368495,0.0659425408,0.0678541288,0.0673968792,0.067404002,0.0692059025,0.0669167638,0.0670131817,0.0663435608,0.0637484491,0.0647215694,0.064709425,0.0638396591,0.0648028553,0.0626563579,0.063110739,0.0623448715,0.0568991601,0.0568270832,0.0552033111,0.0547004044,0.0600587167,0.0554850101,0.0561907515,0.0222555548,0.0235592425,0.022362126,0.0218591858,0.0210192278,0.0207902603,0.020717999,0.0198178887,0.0203229338,0.0198858175,0.01899218,0.0189359859,0.0177521519,0.0167474616,0.0162290968,0.0159856007,0.0144594656,0.013442928,0.0128443632,0.0116214398,0.0109702647,0.0107151438,0.00938177854,0.009077942,0.00856301934,0.00822512619,0.00667110179,0.00573096517,0.00483349338,0.0043758247,0.00489510037,0.0033027695,0.0030585865,0.00318899844,0.00323488656,0.00207132404,0.00204278086,0.00218953495,0.00162776117,0.00147964584,0.00162631273,0.00123938918,0.00130613893,0.000941608218,0.00080770062,0.000878717634,0.000621342915,0.000851597695,0.000656996621,0.000902684813,0.000460216252,0.000365936779,9.1054826e-05,0.000187878497,,,,,,,,,,,0.00061382039,0.000566990464,0.000549973804,0.000549206859,0.000912800897,,,,,,,,,,,,,,,,,,
1149,26.5720005,2026-08-31T00:37:43.387000+0000,-19.702089318148243,154.63711006233333,0.097723186,0.0872038975,0.0890070945,0.0901573449,0.0876188576,0.0870339349,0.0852372348,0.0850065053,0.0830994099,0.0818496197,0.0805730447,0.0800874308,0.0788433403,0.0794619769,0.0787051618,0.077975519,0.0779484957,0.076936096,0.0764117688,0.0748994425,0.0742738545,0.0739846602,0.0736664757,0.0723707899,0.0732252374,0.072089754,0.071204029,0.0715365857,0.0699517131,0.0690683648,0.0690122694,0.0679318756,0.0672491267,0.0672629699,0.0666892976,0.0665519685,0.0667313188,0.0654532015,0.0652007684,0.0639008582,0.0634525716,0.0628254563,0.0621474013,0.062134251,0.0612676516,0.060122177,0.0600017495,0.0587905534,0.0580480658,0.0582922623,0.0581733063,0.0578783713,0.0585638694,0.0578148812,0.0572965443,0.0566516258,0.0568050258,0.0560310371,0.0573243909,0.0574647933,0.057851851,0.0577417836,0.0572686754,0.0569268465,0.0561525375,0.0569241308,0.0562668778,0.0548539981,0.0546459071,0.0553667657,0.0531531833,0.0527635589,0.0517184548,0.0509215705,0.0521494225,0.0503196567,0.0520828515,0.0513563603,0.0498107374,0.0502148718,0.0487191603,0.0463470817,0.0472433195,0.0455704033,0.0489687063,0.0467749983,0.0438607484,0.0213855356,0.0216492414,0.0225121211,0.021579193,0.0210992172,0.0212602727,0.020138016,0.0211978853,0.0208129436,0.0204358194,0.0201021675,0.0185559765,0.0183221512,0.0177874733,0.0163790919,0.0157155916,0.0144394683,0.0131829325,0.0125743691,0.0106014404,0.0111702681,0.0106851328,0.0095917806,0.00957795046,0.00858301669,0.00714513427,0.00677110348,0.0057209665,0.00522348657,0.00448582508,0.00394510664,0.00411276706,0.00346857705,0.0034990022,0.00295487884,0.00305132871,0.00239277934,0.00190952723,0.00162776117,0.00123964774,0.00161631405,0.0012293905,0.00188613683,0.000951606897,0.000927699672,0.000888716313,0.00114133384,0.000851597695,0.000497002853,0.000372680312,,,,,,,,,,,,,,,0.000103820756,0.000136987655,0.000589976087,0.000689210719,0.000192799096,,,,,,,,,,,,,,,,,,
1150,26.5970001,2026-08-31T00:37:43.634000+0000,-19.702088966996847,154.63711014466662,0.101293206,0.0928339139,0.0963471085,0.0942673534,0.091218859,0.0894939378,0.0874972343,0.0888164937,0.0849894136,0.0848996192,0.0842130706,0.0843974277,0.0812133402,0.0827119797,0.0816651732,0.0810155198,0.0800884962,0.0790860951,0.0790817589,0.0778394416,0.0770738497,0.075934656,0.074856475,0.0744707882,0.0738252401,0.073789753,0.0722840279,0.0724865869,0.0715217143,0.0701183677,0.0700322688,0.068751879,0.0672491267,0.0675629675,0.0663892925,0.0661719739,0.0658113211,0.0652232021,0.0648807734,0.0639008582,0.0633725747,0.0627454594,0.0619874001,0.0629442483,0.0620676503,0.0623521768,0.0611017495,0.0615805537,0.0607780628,0.0602622628,0.0600233078,0.0592883714,0.0583138689,0.0582348853,0.0577665456,0.0569416285,0.0570150241,0.0570810363,0.0567143895,0.0562347919,0.0556718484,0.0548217855,0.0550186746,0.0539968461,0.0541325398,0.0555741303,0.0549968779,0.0554339997,0.0559259057,0.0545767657,0.0547331832,0.0539435595,0.0517684519,0.0528115705,0.0520494245,0.0524696596,0.0546528548,0.052246362,0.0527007356,0.0499448702,0.04764916,0.0486970767,0.0452433154,0.0462804139,0.0488587059,0.0480850041,0.0523507521,0.0227955431,0.0217092633,0.0213121306,0.0221691895,0.0210792199,0.0204502754,0.0206580069,0.0196478665,0.020102933,0.020265827,0.0188321713,0.018295981,0.0178821497,0.0176174659,0.0161290951,0.0157155916,0.0146494703,0.01365293,0.0128143672,0.0110914353,0.0111802667,0.010495143,0.00963177532,0.00884794258,0.00854302198,0.00768513791,0.00665110443,0.00652096514,0.00534348562,0.00427582301,0.00393510796,0.00414276309,0.00303857424,0.00266899262,0.0027348781,0.00220132177,0.00225278293,0.00175953214,0.00190776889,0.000989650958,0.0017363131,0.00176937878,0.00165613741,0.00148161151,0.00109770708,0.00111871574,0.000891337055,0.000621598272,0.000656996621,0.000842692738,0.0001402138,,0.000491061597,0.00042788405,,,,,,,,,0.000448154344,,0.000193823769,0.000866988092,0.000609973446,0.000999207026,0.000722796191,6.32526353e-05,,,,,,,,,,,,,,,,,
1151,26.7229996,2026-08-31T00:37:43.884000+0000,-19.70208861158,154.63711022799998,0.0915831923,0.0937838927,0.0985371023,0.0897973627,0.0915688574,0.0883439258,0.0879072249,0.0834864974,0.0857794136,0.0838596076,0.0839830562,0.0815174356,0.0822633356,0.0820419788,0.0799851716,0.0805755183,0.0796484947,0.0783760995,0.0780717582,0.0771694407,0.0767938495,0.0760446563,0.0754564852,0.0743807852,0.0742252469,0.0738897622,0.0735640377,0.0730665922,0.0714317188,0.0714483708,0.0692622736,0.0687418804,0.0685091242,0.0674829707,0.0668392926,0.0670119673,0.0660413206,0.0655331984,0.0652007684,0.0637408569,0.0630625784,0.0628254637,0.062547408,0.0606042556,0.059577655,0.0592421815,0.0591317527,0.0594005585,0.0587780699,0.0582822673,0.0575633086,0.0570283718,0.0559338704,0.0556348786,0.0549465418,0.0543216243,0.0548150241,0.0541610382,0.0542243905,0.0536647923,0.053481847,0.0526417829,0.0526586771,0.0524168462,0.0527725369,0.0528141297,0.0542468801,0.0538440011,0.0537359118,0.0541667752,0.0521831885,0.0511935689,0.0512584671,0.0506715849,0.050749436,0.0523696765,0.0506428741,0.0503563806,0.0506007597,0.0471648984,0.0482091829,0.0446571037,0.0419333391,0.0476904213,0.0453487113,0.0486150011,0.0473807342,0.0223655514,0.0210492574,0.0226221178,0.0214392077,0.0209092237,0.021840252,0.0196080077,0.0204478763,0.02062295,0.0194158312,0.0207221732,0.0190259721,0.0187321547,0.0172274709,0.01637909,0.0159455892,0.0151294637,0.0129429325,0.0125443712,0.0116114393,0.0112002632,0.0106951455,0.0100917881,0.00935794879,0.00902301725,0.00769513566,0.00657109916,0.00586096244,0.00574349193,0.00533583155,0.0040451074,0.00387276802,0.00331858103,0.00289899111,0.00340487808,0.00259131426,0.00210277247,0.00170952338,0.00185776013,0.00206964207,0.001916304,0.00188937807,0.00200613635,0.00124161411,0.00122770551,0.000648719259,0.000971342612,0.000801605638,0.000497004075,0.000532689679,0.000100218487,0.000535941508,0.000141058816,2.78793741e-05,,,,,,,,,,,0.000433820242,0.000666983251,0.00111997197,0.000439206313,0.000392796239,,,,,,,,,,,,,,,,,,
1152,26.8519993,2026-08-31T00:37:44.139000+0000,-19.70208824905491,154.63711031300002,0.106213234,0.0801039338,0.0995871127,0.0921373591,0.0876788571,0.0869639367,0.0889772251,0.0880765095,0.0823794156,0.0830096155,0.0837930664,0.0841674209,0.0795933381,0.0830819756,0.0815751627,0.080295518,0.0796384886,0.0797161013,0.0787317604,0.0766794309,0.076973848,0.0757546574,0.0745464861,0.0743807852,0.0736252442,0.0727897659,0.071004048,0.0720066056,0.069951728,0.0688883811,0.070112288,0.0665618926,0.067409128,0.066182971,0.065779306,0.0648119822,0.0648213252,0.0643832088,0.0631707758,0.0631108657,0.0623525791,0.061305467,0.0613574088,0.0609242693,0.0603776798,0.0602022298,0.0603818297,0.0590306632,0.0597782135,0.0582224503,0.0584735125,0.0583985709,0.0571340472,0.0568550229,0.0566466488,0.0559416972,0.0557150729,0.0556610562,0.0551043972,0.0539647862,0.0551518425,0.0530817881,0.0529486984,0.0538468733,0.0527425669,0.0529141538,0.0549968891,0.0523039959,0.0539358892,0.0535267554,0.0507231839,0.0523735769,0.0500585064,0.0486716777,0.0528796017,0.0489699468,0.0501732975,0.0505269691,0.0462715514,0.0511859618,0.0478305295,0.041688811,0.0465754382,0.0459827296,0.0431512855,0.048457697,0.0445934497,0.021485569,0.0234792698,0.0229221229,0.0216892008,0.0223692171,0.0212002508,0.0200480185,0.0220078863,0.0207229368,0.0208558179,0.0210021641,0.0187059622,0.0185621437,0.0186274629,0.0168490838,0.0164355915,0.01512946,0.0134129282,0.0132943597,0.0116014387,0.0112002632,0.0109851351,0.00982177909,0.0103879487,0.00902301725,0.00789512601,0.00751111517,0.0065809628,0.00574350217,0.00558583997,0.00469510769,0.00430278247,0.00373859517,0.00362900505,0.0033548905,0.00322132441,0.00309277978,0.00259952899,0.00197776314,0.00153965445,0.00197631097,0.00175938033,0.00194612937,0.00135162449,0.00155772862,0.000988763059,0.000931414019,0.000951698865,0.00136714661,0.00147285894,0.00109042402,0.00108614564,0.000931240851,0.000478031929,0.000513581559,0.000475646229,,,,,0.000192967593,,8.81670858e-05,0.000443282945,0.000763851393,0.00138701103,0.0016099863,0.00106920302,0.0017527889,0.00036323542,0.000179244671,,,,,,,,,,,,,,,,
